Tarih;Saat;Üretim KGÜP;Tüketim KGÜP ;Doğal Gaz;Rüzgar;Linyit;Taş Kömürü;İthal Kömür;Fuel Oil;Jeotermal;Barajlı;Nafta;Biokütle;motorin;lpg;biogaz;gol_tipi;kanal_tipi;gunes;lfg_copgazi;dalga;gel_git;nehir;rezervuarli;prolitik;siyah_likor;lng;proses_atik_isisi;asfaltit;rezervuarli_kanal_tipi;Lisanssız Üretim KGÜP;
18/07/2026;14;33847.13;-48125.97;1728.20;7034.93;3920.69;127.00;5263.50;3.30;744.69;0;0.00;920.48;0;0;4.64;0;1880.34;2671.11;82.85;0;0;274.33;9027.07;0.00;0;0;2.00;146.00;16.00;15723.82;
18/07/2026;15;35097.45;-47636.96;1725.04;7264.59;3682.90;127.00;5945.50;2.30;730.01;0;0.00;909.74;0;0;4.64;0;1781.42;2595.07;81.58;0;0;162.37;9920.69;0.00;0;0;2.60;146.00;16.00;13587.60;
18/07/2026;16;37676.77;-46910.01;1777.25;7270.65;3718.30;127.00;7437.40;2.30;719.42;0;0.00;898.89;0;0;4.24;0;1852.38;2439.27;84.90;0;0;233.96;10946.41;0.00;0;0;2.40;146.00;16.00;10473.30;
18/07/2026;17;41005.44;-46243.31;2807.35;7194.84;3965.10;127.00;8857.50;2.30;703.14;0;0.00;876.69;0;0;4.24;0;2001.21;1965.76;92.70;0;0;287.10;11928.01;0.00;0;0;2.50;146.00;44.00;6569.92;
18/07/2026;18;43918.01;-45797.41;4928.65;7393.02;4114.80;127.00;9410.50;2.30;705.15;0;0.00;853.44;0;0;4.14;0;2082.30;915.64;93.26;0;0;325.80;12762.71;0.00;0;0;2.60;146.00;50.70;2787.31;
18/07/2026;19;46320.53;-45552.94;7127.30;7291.49;4134.30;127.00;9407.50;2.30;717.56;0;0.00;835.28;0;0;3.69;0;2369.64;130.85;93.48;0;0;353.62;13518.02;0.00;0;0;2.50;146.00;60.00;640.55;
18/07/2026;20;48007.41;-46769.64;7694.27;7175.63;4294.00;127.00;9407.50;2.30;740.11;0;0.00;840.44;0;0;4.12;0;2890.55;100.61;93.78;0;0;377.90;14051.80;0.00;0;0;1.90;146.00;59.50;103.50;
18/07/2026;21;47783.33;-46508.72;7530.27;6965.87;4395.00;127.00;9429.50;2.30;766.23;0;0.00;842.82;0;0;4.14;0;2982.52;48.50;92.84;0;0;386.10;14002.84;0.00;0;0;1.90;146.00;59.50;87.44;
18/07/2026;22;46019.60;-44820.64;7490.61;6390.03;4424.00;127.00;9429.50;2.30;794.48;0;0.00;843.97;0;0;3.74;0;2676.53;0.00;92.34;0;0;354.00;13187.30;0.00;0;0;1.00;146.00;56.80;82.43;
18/07/2026;23;44021.17;-42827.78;6810.93;5965.07;4336.00;127.00;9429.50;2.30;810.99;0;0.00;845.31;0;0;3.82;0;2404.93;0.00;91.12;0;0;328.70;12661.80;0.00;0;0;0.90;146.00;56.80;79.29;
19/07/2026;0;42042.28;-40030.97;6046.77;5483.32;4544.00;129.00;9372.50;0.60;825.18;0;0.00;837.92;0;0;3.64;0;2299.68;0.00;89.72;0;0;263.10;11939.95;0.00;0;0;0.00;150.00;56.90;78.79;
19/07/2026;1;39871.93;-37650.73;5985.76;4999.48;4526.00;129.00;9372.50;0.60;837.60;0;0.00;837.30;0;0;3.64;0;2179.53;0.00;88.91;0;0;240.66;10463.15;0.00;0;0;0.90;150.00;56.90;75.90;
19/07/2026;2;38230.16;-35815.94;5806.26;4617.77;4539.00;129.00;9372.50;0.60;852.46;0;0.00;841.75;0;0;4.04;0;2203.59;0.00;89.22;0;0;245.42;9321.65;0.00;0;0;0.00;150.00;56.90;75.75;
19/07/2026;3;36491.40;-34477.37;5217.07;4232.12;4489.00;129.00;9352.50;0.60;864.07;0;0.00;838.02;0;0;3.84;0;2145.65;0.01;89.17;0;0;286.60;8667.15;0.00;0;0;0.00;150.00;26.60;77.41;
19/07/2026;4;35229.75;-33351.05;4647.07;4051.89;4497.90;259.00;9354.00;0.60;873.78;0;0.00;840.91;0;0;4.04;0;2020.05;0.00;86.56;0;0;289.30;8133.55;0.00;0;0;0.80;150.00;20.30;89.58;
19/07/2026;5;33669.31;-32149.57;3662.77;3819.60;4470.40;269.00;9345.50;0.60;884.23;0;0.00;839.41;0;0;3.84;0;2075.46;23.07;84.38;0;0;307.00;7715.35;0.00;0;0;0.80;150.00;17.90;214.46;
19/07/2026;6;31542.89;-31282.26;2708.17;3759.30;4493.40;269.00;9037.50;0.60;887.94;0;0.00;845.40;0;0;3.74;0;1984.34;541.67;88.02;0;0;283.86;6468.05;0.00;0;0;0.80;150.00;21.10;1274.82;
19/07/2026;7;28662.44;-31842.06;1769.57;3828.73;4262.80;269.00;6554.50;0.60;884.21;0;0.00;861.76;0;0;4.14;0;1735.51;1694.30;88.94;0;0;209.94;6337.14;0.00;0;0;1.00;150.00;10.30;4213.62;
19/07/2026;8;26912.26;-34163.38;1714.40;3549.39;4140.59;269.00;5118.30;0.70;864.17;0;0.00;869.83;0;0;3.70;0;1589.87;2362.45;85.31;0;0;167.74;6019.31;0.00;0;0;0.10;144.00;13.40;8228.62;
19/07/2026;9;25313.21;-36550.39;1723.13;3537.14;4203.30;269.00;4085.50;1.50;840.86;0;0.00;885.04;0;0;4.24;0;1580.79;2589.87;87.44;0;0;155.95;5189.25;0.00;0;0;0.10;144.00;16.10;11929.57;
19/07/2026;10;24731.17;-38821.05;1731.65;3528.10;4121.50;248.00;3893.50;2.20;820.28;0;0.00;898.61;0;0;3.70;0;1481.47;2695.46;82.61;0;0;156.42;4907.47;0.00;0;0;0.10;144.00;16.10;14537.86;
19/07/2026;11;24692.16;-40485.90;1727.97;3629.69;3979.40;248.00;3896.50;2.30;799.21;0;0.00;909.85;0;0;3.95;0;1443.09;2734.44;83.04;0;0;139.46;4934.26;0.00;0;0;0.90;144.00;16.10;15842.21;
19/07/2026;12;25007.38;-41091.06;1729.09;3800.95;3969.80;199.30;4052.50;2.60;776.33;0;0.00;912.52;0;0;4.16;0;1426.62;2703.85;83.25;0;0;136.72;5042.29;0.00;0;0;0.80;144.00;22.60;16352.35;
19/07/2026;13;25688.05;-41966.92;1729.81;4089.20;4068.00;248.00;4192.50;2.20;751.81;0;0.00;929.18;0;0;4.24;0;1516.07;2700.32;85.72;0;0;173.80;5029.80;0.00;0;0;0.80;144.00;22.60;16192.14;
19/07/2026;14;26894.91;-42420.28;1727.16;4323.70;4054.60;202.20;4291.50;1.60;736.89;0;0.00;921.22;0;0;4.24;0;1519.94;2663.33;86.03;0;0;214.32;5980.48;0.00;0;0;1.10;144.00;22.60;15178.76;
19/07/2026;15;28454.67;-42325.20;1704.74;4525.96;4095.30;163.00;5146.70;0.60;723.21;0;0.00;910.59;0;0;4.24;0;1519.48;2570.28;90.55;0;0;152.55;6677.17;0.00;0;0;1.70;146.00;22.60;13279.41;
19/07/2026;16;30876.12;-41988.60;1787.11;4825.39;4239.50;229.00;5910.00;0.60;710.99;0;0.00;895.96;0;0;3.74;0;1665.96;2407.07;93.70;0;0;162.99;7780.41;0.00;0;0;1.60;146.00;16.10;10358.04;
19/07/2026;17;36198.07;-41983.96;2200.45;4891.02;4343.40;180.80;8067.00;0.60;702.14;0;0.00;883.13;0;0;3.84;0;1769.77;2009.28;94.84;0;0;263.23;10620.87;0.00;0;0;1.60;152.00;14.10;6625.34;
19/07/2026;18;40502.89;-42013.12;4124.13;4980.65;4351.50;269.00;9375.50;0.60;702.55;0;0.00;859.78;0;0;3.85;0;2077.57;1061.60;94.19;0;0;260.21;12145.66;0.00;0;0;1.70;152.00;42.40;2852.50;
19/07/2026;19;43458.03;-42302.62;6934.02;4785.45;4261.40;207.30;9372.50;0.60;713.22;0;0.00;831.83;0;0;3.64;0;2384.56;163.36;90.26;0;0;329.43;13166.66;0.00;0;0;1.70;152.00;60.10;644.81;
19/07/2026;20;45497.40;-43707.62;8048.55;4629.89;4403.00;269.00;9372.50;0.60;734.97;0;0.00;842.42;0;0;3.64;0;2902.35;116.18;89.77;0;0;359.58;13512.35;0.00;0;0;1.00;152.00;59.60;89.21;
19/07/2026;21;45177.75;-43806.28;8010.97;4510.53;4478.00;269.00;9382.50;0.60;761.39;0;0.00;858.27;0;0;3.88;0;2949.14;62.00;88.92;0;0;379.60;13210.35;0.00;0;0;1.00;152.00;59.60;77.17;
19/07/2026;22;43954.98;-42515.98;7744.22;4162.93;4453.30;269.00;9382.50;0.60;784.50;0;0.00;860.22;0;0;3.64;0;2546.02;0.00;87.30;0;0;339.90;13108.35;0.00;0;0;3.60;152.00;56.90;73.48;
19/07/2026;23;42771.63;-41071.10;7511.97;3915.33;4449.00;161.30;9382.50;0.60;810.25;0;0.00;843.14;0;0;3.64;0;2306.85;0.00;85.35;0;0;316.20;12772.85;0.00;0;0;3.75;152.00;56.90;67.39;
20/07/2026;0;40517.11;-39687.59;6441.81;3517.36;4501.00;269.00;9092.50;0.00;837.98;0;0.00;804.68;0;0;3.92;0;2314.18;0.00;87.62;0;0;206.50;12234.52;0.00;0;0;3.24;146.00;56.80;66.24;
20/07/2026;1;37739.15;-37357.80;5906.10;3222.87;4423.00;269.00;9092.50;0.00;852.00;0;0.00;806.74;0;0;3.64;0;2146.50;0.00;86.77;0;0;249.10;10472.88;0.00;0;0;5.25;146.00;56.80;64.39;
20/07/2026;2;35994.62;-35533.76;5704.81;2926.24;4434.90;269.00;9244.50;0.00;865.86;0;0.00;805.21;0;0;4.04;0;2073.52;0.00;87.31;0;0;250.40;9125.02;0.00;0;0;1.01;146.00;56.80;64.82;
20/07/2026;3;35268.61;-34374.65;5702.02;2773.56;4542.00;269.00;9227.50;0.00;878.27;0;0.00;794.50;0;0;3.64;0;2179.15;0.00;87.35;0;0;240.80;8394.92;0.00;0;0;3.40;146.00;26.50;68.21;
20/07/2026;4;34344.28;-33422.72;5397.81;2777.57;4658.00;269.00;9227.50;0.00;889.48;0;0.00;795.45;0;0;3.64;0;2086.84;0.00;87.85;0;0;218.80;7764.42;0.00;0;0;1.72;146.00;20.20;81.43;
20/07/2026;5;33409.45;-32557.46;4882.89;2716.09;4699.30;269.00;9227.50;0.00;898.03;0;0.00;793.09;0;0;3.64;0;1953.85;22.06;87.36;0;0;220.12;7471.32;0.00;0;0;1.40;146.00;17.80;203.06;
20/07/2026;6;32498.28;-32539.03;4020.19;2831.71;4720.60;269.00;9119.00;0.00;901.74;0;0.00;803.38;0;0;4.14;0;1797.54;529.66;83.12;0;0;215.48;7034.32;0.00;0;0;1.40;146.00;21.00;1220.70;
20/07/2026;7;32553.01;-35349.11;3604.14;2837.41;4603.60;269.00;8483.10;0.00;887.71;0;0.00;821.46;0;0;4.14;0;1681.52;1675.51;84.08;0;0;159.63;7284.01;0.00;0;0;1.50;146.00;10.20;4011.02;
20/07/2026;8;35401.57;-42365.73;3452.64;2667.22;4852.59;269.00;9103.50;0.10;862.37;0;0.00;851.97;0;0;4.14;0;1856.64;2368.65;92.44;0;0;265.87;8592.87;0.00;0;0;2.37;146.00;13.20;7723.30;
20/07/2026;9;35997.09;-46377.81;3634.74;2506.31;4860.30;269.00;9246.50;0.90;840.12;0;0.00;864.99;0;0;4.14;0;1914.48;2604.19;93.53;0;0;272.84;8722.12;0.00;0;0;0.93;146.00;16.00;11211.16;
20/07/2026;10;35789.81;-48451.98;3574.15;2689.77;4676.19;269.00;9134.50;1.60;820.24;0;0.00;874.56;0;0;4.53;0;1778.14;2714.62;86.11;0;0;273.31;8730.25;0.00;0;0;0.84;146.00;16.00;13742.84;
20/07/2026;11;35897.83;-50242.12;3568.80;2949.18;4615.30;248.00;9173.10;1.70;795.91;0;0.00;884.51;0;0;4.23;0;1756.16;2756.05;86.44;0;0;205.11;8689.94;0.00;0;0;1.40;146.00;16.00;15123.81;
20/07/2026;12;35227.13;-49756.50;3569.09;3236.57;4470.69;248.00;8649.50;2.00;773.05;0;0.00;879.15;0;0;4.34;0;1654.10;2732.28;86.58;0;0;194.01;8557.87;0.00;0;0;1.40;146.00;22.50;15651.63;
20/07/2026;13;36615.56;-50943.91;3717.08;3705.10;4460.00;248.00;9125.33;1.60;751.05;0;0.00;881.94;0;0;4.54;0;1701.65;2747.88;87.01;0;0;180.01;8834.47;0.00;0;0;1.40;146.00;22.50;15412.39;
20/07/2026;14;37997.29;-51976.22;4353.35;4097.31;4332.70;269.00;9174.50;1.00;733.49;0;0.00;870.91;0;0;4.19;0;1789.97;2712.70;92.10;0;0;191.02;9175.65;0.00;0;0;1.60;146.00;51.80;14462.13;
20/07/2026;15;40106.58;-51805.97;5437.85;4432.90;4400.60;269.00;9307.50;0.00;719.25;0;0.00;866.42;0;0;4.19;0;1809.61;2610.37;87.45;0;0;204.80;9748.44;0.00;0;0;2.10;146.00;60.10;12592.55;
20/07/2026;16;42614.26;-51217.00;6472.07;4757.00;4390.19;269.00;9366.50;0.00;707.13;0;0.00;850.63;0;0;3.69;0;1804.64;2460.80;90.82;0;0;212.21;11027.78;0.00;0;0;2.20;146.00;53.60;9711.81;
20/07/2026;17;45329.31;-50027.84;8705.54;4828.17;4314.40;269.00;9352.50;0.00;695.23;0;0.00;833.97;0;0;3.59;0;2041.39;2005.85;95.78;0;0;230.48;11752.81;0.00;0;0;2.30;146.00;52.30;6055.73;
20/07/2026;18;47218.77;-48515.71;10000.94;4827.01;4200.70;269.00;9436.50;0.00;700.05;0;0.00;825.19;0;0;3.69;0;2189.73;1007.13;95.08;0;0;307.67;13156.88;0.00;0;0;2.20;146.00;51.00;2562.45;
20/07/2026;19;48891.06;-48177.45;10677.20;4957.39;4316.59;269.00;9433.50;0.00;710.82;0;0.00;800.92;0;0;4.04;0;2694.06;158.79;92.98;0;0;328.54;14238.93;0.00;0;0;2.30;146.00;60.00;575.98;
20/07/2026;20;50028.87;-48854.36;10746.80;5232.56;4417.90;269.00;9433.50;0.00;731.07;0;0.00;803.92;0;0;4.04;0;2988.29;119.22;91.15;0;0;332.30;14652.02;0.00;0;0;1.60;146.00;59.50;69.51;
20/07/2026;21;49481.78;-48564.65;10730.35;5272.08;4488.70;269.00;9275.50;0.00;757.63;0;0.00;807.23;0;0;4.04;0;3105.02;65.00;90.31;0;0;287.70;14122.22;0.00;0;0;1.50;146.00;59.50;61.26;
20/07/2026;22;47999.39;-46834.66;10443.01;4981.58;4529.00;269.00;9125.50;0.00;784.28;0;0.00;805.25;0;0;3.69;0;2731.31;0.00;89.55;0;0;251.40;13782.42;0.00;0;0;0.60;146.00;56.80;63.04;
20/07/2026;23;45966.86;-44896.74;9768.55;4934.63;4424.90;269.00;9190.50;0.00;798.79;0;0.00;806.56;0;0;3.69;0;2449.37;0.00;88.25;0;0;249.80;12779.42;0.00;0;0;0.60;146.00;56.80;61.78;
21/07/2026;0;43522.71;-42761.91;8980.87;4609.05;4261.00;269.00;9210.50;0.60;828.98;0;0.00;795.60;0;0;3.59;0;2169.71;0.00;89.04;0;0;241.00;11967.32;0.00;0;0;3.85;0.00;92.60;59.32;
21/07/2026;1;41381.58;-40254.85;8351.47;4460.62;4341.50;269.00;9220.50;0.60;841.70;0;0.00;795.28;0;0;3.59;0;2196.30;0.00;89.45;0;0;229.70;10485.42;0.00;0;0;3.85;0.00;92.60;58.45;
21/07/2026;2;39236.19;-38302.83;7229.46;4363.78;4387.00;269.00;9220.50;0.60;853.46;0;0.00;796.70;0;0;3.59;0;2037.68;0.00;91.05;0;0;210.00;9676.92;0.00;0;0;3.85;0.00;92.60;61.11;
21/07/2026;3;38135.86;-37028.99;7034.95;4198.60;4369.00;269.00;9215.50;0.60;866.87;0;0.00;797.77;0;0;3.65;0;2030.35;0.00;89.20;0;0;204.50;8959.42;0.00;0;0;3.85;0.00;92.60;64.73;
21/07/2026;4;37013.10;-35934.24;6567.55;4320.67;4345.70;269.00;9215.50;0.60;877.58;0;0.00;797.17;0;0;3.94;0;2011.43;0.00;89.19;0;0;205.00;8243.62;0.00;0;0;3.85;0.00;62.30;76.27;
21/07/2026;5;35614.24;-35055.54;5586.25;4567.41;4323.00;269.00;9260.50;0.60;881.73;0;0.00;795.72;0;0;3.00;0;1990.56;21.27;89.20;0;0;212.23;7553.92;0.00;0;0;3.85;0.00;56.00;205.78;
21/07/2026;6;34274.04;-34795.25;4728.78;4729.43;4316.40;269.00;8931.50;0.60;890.34;0;0.00;806.87;0;0;4.14;0;1732.60;513.76;84.85;0;0;166.80;7038.32;0.00;0;0;3.85;0.00;56.80;1273.93;
21/07/2026;7;34368.74;-37187.48;4741.28;4367.39;4311.40;269.00;8287.50;0.60;885.71;0;0.00;822.71;0;0;4.14;0;1551.52;1643.75;86.21;0;0;139.87;7207.81;0.00;0;0;3.85;0.00;46.00;4196.72;
21/07/2026;8;36268.72;-43590.54;4624.89;3958.17;4280.70;269.00;8955.30;1.30;864.67;0;0.00;846.97;0;0;3.40;0;1684.29;2347.73;95.19;0;0;239.30;8044.96;0.00;0;0;3.85;0.00;49.00;8168.71;
21/07/2026;9;36297.72;-47090.09;4071.05;3647.73;4181.19;269.00;9213.50;2.00;836.62;0;0.00;871.43;0;0;4.17;0;1759.76;2592.68;95.35;0;0;275.82;8421.77;0.00;0;0;3.85;0.00;51.80;11884.50;
21/07/2026;10;35864.00;-48966.09;3957.81;3571.46;4092.25;248.00;9101.50;2.50;811.64;0;0.00;881.03;0;0;4.34;0;1722.24;2712.82;87.94;0;0;147.32;8467.50;0.00;0;0;3.85;0.00;51.80;14487.30;
21/07/2026;11;35763.65;-50521.77;3957.26;3798.13;4056.44;248.00;8762.10;2.90;787.01;0;0.00;889.42;0;0;4.34;0;1711.74;2749.73;88.28;0;0;191.21;8461.44;0.00;0;0;3.85;0.00;51.80;15897.49;
21/07/2026;12;35317.86;-50030.32;3954.24;3810.14;4076.44;248.00;8478.90;2.90;761.08;0;0.00;885.61;0;0;3.99;0;1543.29;2734.73;87.42;0;0;123.29;8545.68;0.00;0;0;3.85;0.00;58.30;16362.82;
21/07/2026;13;36381.25;-51250.72;4132.85;4182.04;4023.44;248.00;8940.90;3.00;738.75;0;0.00;888.81;0;0;4.34;0;1630.02;2750.22;87.87;0;0;133.04;8555.82;0.00;0;0;3.85;0.00;58.30;16184.63;
21/07/2026;14;39282.78;-52351.16;5489.34;4569.50;4128.19;269.00;9132.50;2.10;717.35;0;0.00;876.33;0;0;3.46;0;1700.55;2682.63;81.63;0;0;188.02;9350.73;0.00;0;0;3.85;0.00;87.60;15175.48;
21/07/2026;15;41104.62;-52224.18;5699.07;4896.20;4220.30;269.00;9255.50;1.20;704.17;0;0.00;875.37;0;0;4.64;0;1652.71;2612.56;81.27;0;0;192.19;10540.69;0.00;0;0;3.85;0.00;95.90;13170.17;
21/07/2026;16;43643.70;-51543.85;7226.05;5156.76;4225.20;269.00;9251.50;0.60;694.85;0;0.00;851.31;0;0;4.27;0;1805.32;2439.07;90.16;0;0;193.77;11341.59;0.00;0;0;3.85;0.00;90.40;10144.80;
21/07/2026;17;46282.98;-50528.36;8939.84;5393.27;4273.09;269.00;9237.50;0.60;686.80;0;0.00;828.58;0;0;4.16;0;2031.33;1954.79;95.43;0;0;204.22;12271.82;0.00;0;0;3.85;0.00;88.70;6340.98;
21/07/2026;18;48203.40;-48805.60;10371.64;5424.93;4356.70;269.00;9283.50;0.60;692.61;0;0.00;811.90;0;0;3.61;0;2250.43;986.24;95.81;0;0;297.02;13268.76;0.00;0;0;3.85;0.00;86.80;2636.21;
21/07/2026;19;49850.31;-48481.30;11483.64;5491.59;4463.40;269.00;9280.09;0.60;703.62;0;0.00;796.71;0;0;3.59;0;2626.49;152.05;95.51;0;0;334.63;14049.74;0.00;0;0;3.85;0.00;95.80;588.14;
21/07/2026;20;51098.16;-49309.90;11700.61;5690.40;4503.10;269.00;9280.50;0.60;725.57;0;0.00;795.95;0;0;3.68;0;2986.82;80.18;95.88;0;0;361.40;14505.32;0.00;0;0;3.85;0.00;95.30;75.22;
21/07/2026;21;50777.43;-49061.38;11570.40;5628.13;4532.00;269.00;9280.50;0.60;748.63;0;0.00;796.56;0;0;3.73;0;2978.07;26.00;94.15;0;0;297.69;14452.82;0.00;0;0;3.85;0.00;95.30;65.86;
21/07/2026;22;49179.35;-47445.21;11301.50;5312.59;4491.00;269.00;9279.14;0.60;773.44;0;0.00;791.77;0;0;3.59;0;2548.68;0.00;94.07;0;0;254.20;13963.32;0.00;0;0;3.85;0.00;92.60;63.22;
21/07/2026;23;47273.65;-45473.87;10288.67;5183.39;4480.10;269.00;9280.47;0.60;792.99;0;0.00;796.81;0;0;3.59;0;2388.51;0.00;92.85;0;0;227.90;13372.32;0.00;0;0;3.85;0.00;92.60;59.62;
22/07/2026;0;44807.12;-43687.74;9619.25;4998.47;4614.00;269.00;9281.50;2.20;808.58;0;0.00;798.10;0;0;3.93;0;2072.16;0.00;90.16;0;0;216.70;11826.52;0.00;0;0;3.85;146.00;56.70;65.84;
22/07/2026;1;42171.94;-41186.42;8806.64;4585.70;4617.00;269.00;9279.50;2.20;823.70;0;0.00;799.82;0;0;3.69;0;2026.65;0.00;87.14;0;0;204.20;10460.15;0.00;0;0;3.85;146.00;56.70;64.31;
22/07/2026;2;40154.38;-39371.84;8415.84;4310.92;4592.00;269.00;9281.50;2.20;837.96;0;0.00;800.00;0;0;4.04;0;1929.28;0.00;86.44;0;0;185.20;9233.45;0.00;0;0;3.85;146.00;56.70;64.46;
22/07/2026;3;39028.59;-37994.20;8380.14;4089.04;4546.00;269.00;9224.50;2.20;852.57;0;0.00;800.31;0;0;3.79;0;1780.35;0.00;88.79;0;0;260.90;8524.45;0.00;0;0;3.85;146.00;56.70;66.89;
22/07/2026;4;37910.70;-37008.54;8112.15;3870.00;4577.00;269.00;9224.50;2.20;868.42;0;0.00;800.36;0;0;3.79;0;1798.99;0.00;88.79;0;0;256.80;7862.45;0.00;0;0;3.85;146.00;26.40;78.97;
22/07/2026;5;36751.95;-36107.35;7315.74;3653.97;4580.00;269.00;9224.50;2.20;879.33;0;0.00;800.39;0;0;3.79;0;1823.20;19.71;85.31;0;0;254.91;7669.95;0.00;0;0;3.85;146.00;20.10;198.19;
22/07/2026;6;35221.09;-35709.50;5935.85;3396.64;4578.29;269.00;9225.50;2.20;884.89;0;0.00;808.57;0;0;3.99;0;1805.21;494.56;79.65;0;0;256.24;7309.75;0.00;0;0;3.85;146.00;20.90;1323.71;
22/07/2026;7;34796.42;-38017.57;5189.39;3107.18;4531.20;269.00;8983.50;2.20;880.51;0;0.00;826.49;0;0;4.24;0;1583.52;1616.10;81.10;0;0;192.50;7369.74;0.00;0;0;3.85;146.00;9.90;4376.15;
22/07/2026;8;37153.67;-44443.43;5473.04;2894.34;4592.90;269.00;9046.50;2.80;858.17;0;0.00;851.72;0;0;4.19;0;1712.53;2319.69;93.77;0;0;218.12;8654.15;0.00;0;0;3.85;146.00;12.90;8428.47;
22/07/2026;9;37443.03;-48095.39;5663.44;2800.50;4639.40;269.00;8852.50;3.60;834.02;0;0.00;869.42;0;0;4.09;0;1740.63;2594.52;92.73;0;0;228.56;8684.87;0.00;0;0;3.85;146.00;15.90;12280.69;
22/07/2026;10;37115.46;-50147.30;5382.42;2764.39;4680.00;269.00;8860.50;4.10;812.68;0;0.00;881.46;0;0;4.44;0;1701.00;2686.38;85.44;0;0;222.87;8595.03;0.00;0;0;3.85;146.00;15.90;14930.63;
22/07/2026;11;37242.86;-51836.38;5859.97;2770.98;4713.30;158.00;8881.50;4.70;781.61;0;0.00;882.99;0;0;4.09;0;1690.64;2714.23;85.78;0;0;223.05;8306.27;0.00;0;0;3.85;146.00;15.90;16347.88;
22/07/2026;12;36311.79;-51198.73;5202.05;2797.31;4749.59;140.00;8824.50;4.70;754.08;0;0.00;888.61;0;0;4.44;0;1557.47;2674.61;84.51;0;0;156.70;8300.97;0.00;0;0;3.85;146.00;22.40;16864.47;
22/07/2026;13;37749.18;-52551.99;5880.64;2883.51;4709.10;140.00;9096.50;4.20;730.15;0;0.00;879.59;0;0;4.09;0;1663.17;2684.54;85.38;0;0;215.37;8600.69;0.00;0;0;3.85;146.00;22.40;16557.93;
22/07/2026;14;39994.62;-53627.94;7381.00;3118.72;4724.50;140.00;9095.50;3.40;710.40;0;0.00;869.89;0;0;4.09;0;1715.49;2679.97;89.51;0;0;215.87;9074.03;0.00;0;0;3.85;146.00;22.40;15500.09;
22/07/2026;15;41494.66;-53596.18;7637.88;3399.98;4723.40;140.00;9189.50;2.70;695.47;0;0.00;875.92;0;0;4.44;0;1630.36;2557.53;89.15;0;0;194.33;10157.95;0.00;0;0;3.85;146.00;46.20;13536.67;
22/07/2026;16;44454.09;-53035.13;8918.52;3669.47;4747.90;140.00;9245.50;2.20;681.71;0;0.00;850.54;0;0;3.98;0;1704.61;2397.36;92.21;0;0;200.56;11594.78;0.00;0;0;3.85;146.00;54.90;10354.04;
22/07/2026;17;47067.33;-51922.15;10602.37;4027.39;4734.20;140.00;9231.50;2.20;678.80;0;0.00;827.17;0;0;3.98;0;1939.57;1960.65;93.13;0;0;209.26;12414.86;0.00;0;0;3.85;146.00;52.40;6358.33;
22/07/2026;18;49340.51;-50127.30;12179.02;4203.21;4794.70;140.00;9284.50;2.20;679.91;0;0.00;811.86;0;0;3.30;0;2090.59;964.12;93.51;0;0;224.21;13669.13;0.00;0;0;3.85;146.00;50.40;2670.71;
22/07/2026;19;50398.75;-49686.87;12537.20;4617.97;4850.60;140.00;9281.50;2.20;691.72;0;0.00;792.14;0;0;3.93;0;2554.10;144.49;93.28;0;0;239.23;14240.64;0.00;0;0;3.85;146.00;59.90;571.41;
22/07/2026;20;51498.29;-50413.25;12006.02;5115.46;4882.60;140.00;9281.50;2.20;711.77;0;0.00;792.16;0;0;3.99;0;2838.75;92.17;93.50;0;0;256.00;15072.92;0.00;0;0;3.85;146.00;59.40;91.34;
22/07/2026;21;50413.98;-50038.73;11112.56;5287.78;4910.20;140.00;9281.50;2.20;742.83;0;0.00;798.51;0;0;4.04;0;2737.91;44.00;92.05;0;0;259.70;14791.45;0.00;0;0;3.85;146.00;59.40;84.01;
22/07/2026;22;49412.83;-48311.34;11652.61;5145.63;4922.00;140.00;9281.50;2.20;770.98;0;0.00;800.26;0;0;3.75;0;2391.35;0.00;92.65;0;0;243.60;13759.75;0.00;0;0;3.85;146.00;56.70;80.63;
22/07/2026;23;47742.71;-46341.60;10574.36;5262.47;5072.00;140.00;9281.50;2.20;789.59;0;0.00;802.69;0;0;4.04;0;2228.01;0.00;91.35;0;0;223.20;13064.75;0.00;0;0;3.85;146.00;56.70;77.24;
23/07/2026;0;44500.29;-43433.91;8501.78;5358.44;4943.00;140.00;9230.50;5.80;811.08;0;0.00;799.57;0;0;3.84;0;2003.74;0.00;88.05;0;0;221.60;12186.29;0.00;0;0;4.00;146.00;56.60;79.76;
23/07/2026;1;41951.58;-41084.80;7430.07;5493.76;5045.00;140.00;9230.50;5.80;824.00;0;0.00;797.24;0;0;3.84;0;1894.83;0.00;88.55;0;0;216.10;10575.29;0.00;0;0;4.00;146.00;56.60;82.24;
23/07/2026;2;40403.67;-39227.07;6699.93;5815.45;5029.00;140.00;9232.50;5.80;840.96;0;0.00;804.20;0;0;3.84;0;1805.65;0.00;87.85;0;0;220.60;9511.29;0.00;0;0;4.00;146.00;56.60;82.61;
23/07/2026;3;39069.25;-37958.39;5858.04;6153.35;5042.00;140.00;9169.50;5.80;858.47;0;0.00;804.40;0;0;3.84;0;1784.87;0.00;86.69;0;0;261.40;8694.29;0.00;0;0;4.00;146.00;56.60;83.57;
23/07/2026;4;37949.67;-36936.38;5417.03;6371.39;5059.00;140.00;9169.50;5.80;874.12;0;0.00;795.08;0;0;3.83;0;1694.34;0.00;86.69;0;0;261.10;7895.49;0.00;0;0;4.00;146.00;26.30;99.36;
